name,image
쥬르택정(세티리진염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1N-vZRnyppW
리버골드파워350mg연질캡슐(밀크시슬열매건조엑스),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426429003700143
다비움정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154333323956100025
헵타마인플러스연질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426429003700152
폴리아린캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151706763859300026
마이덴트파워캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426429003700176
토마스연질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426429003700186
셀레토코플러스연질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426429003700192
덱스모아연질캡슐(덱시부프로펜),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426429003700195
콘트라스300연질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NOwp2F67gX
리버큐연질캡슐(밀크시슬열매건조엑스),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426433479800007
아르텍연질캡슐10mg(세티리진염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426433479800028
타미린서방정8밀리그램(갈란타민브롬화수소산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426433479800039
타미린서방정16밀리그램(갈란타민브롬화수소산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426433479800042
타진서방정10/5mg,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426433479800048
타진서방정20/10mg,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426433479800053
박사르정4밀리그램(라시디핀),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1MvUvyxIoBe
박사르정2밀리그램(라시디핀),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/148609534390200137
로킨스정1밀리그램(로피니롤염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154333339425900085
도파프로정0.25밀리그램(로피니롤염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NOwp2F6Iiz
로킨스정0.25밀리그램(로피니롤염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154333339425900091
도파프로정1.0밀리그램(로피니롤염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NOwp2F6Ihe
뉴큅정1밀리그램(로피니롤염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O6qormNsi0
뉴큅정0.25밀리그램(로피니롤염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O6qormNshZ
칸드로플러스정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151706768100000017
아스몬정10밀리그램(몬테루카스트나트륨),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151732699404500028
아피니토정10밀리그램(에베로리무스),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1MecIOjA6dP
페브릭정80밀리그램(페북소스타트),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154298778984600028
칸탄플러스정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151732685268700076
파키놀정0.25밀리그램(로피니롤염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426433479800133
카데탄플라스정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/152829795999100092
렉사프로정20밀리그람(에스시탈로프람옥살산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426433479800142
이리보정5마이크로그램(라모세트론염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NB2DoAuQ_x
브렌콜연질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426433479800160
쿡콜연질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426433479800163
모드콜플러스캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151706768099900041
슈티린정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/148725720033000182
큐엔타민골드연질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/148725977858300018
데일리원정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426433479800189
진페리시정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426433479800198
쎄이네슘연질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1MucEwTxVkE
니퀴틴민트트로키4밀리그램(니코틴폴라크리렉스),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1MaAIzBwRWu
복합유디리버연질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NOwp2F6S9k
헤모탑플러스연질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426438997500024
리드큐텐연질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426438997500033
코펜콜연질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426438997500046
간보왕연질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426438997500049
은엑손플러스연질캡슐(은행엽엑스),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154333336303100072
메토씨정(메토카르바몰),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426438997500058
트러코연질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426438997500079
액티리버골드연질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154661642891500097
이탄탄큐캡슐(수출용),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426438997500093
디퓨텐연질캡슐(덱시부프로펜),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NOwp2F68Cb
제이콜연질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426438997500105
케라스트캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Mv5PQjxq2l
알피엠이튼프러스캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/149085609960200092
니퀴틴민트트로키2밀리그램(니코틴폴라크리렉스),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1MaAIzBwRWI
린피스정(아스피린),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426438997500129
셀크빈연질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426438997500132
코디콜캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426438997500141
로페도캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426438997500147
매일비타정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154333336303100000
아세리돈정(수출용),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426438997500156
안티진에이스연질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154661654875400053
마그롤연질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426438997500164
이탄탄플러스캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426438997500168
말펜-에스정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426438997500174
멜린씨정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NOwp2F6BOx
액티리버모닝연질캡슐(밀크시슬열매건조엑스),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154661642891500091
넥스핀정(아스피린),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/148777809115000196
영빅스캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426438997500186
자로펜정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426438997500192
하드콜연질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426438997500195
넥쿨연질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426445026400004
리버텍트골드연질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151499405691800068
메가조인정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426445026400013
비오코딜정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426445026400017
비버스정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426445026400023
고운자임수정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/146032682194400137
시노카에프연질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426445026400039
세티린정(세티리진염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/152008545029500085
프릴리지정30밀리그램(다폭세틴염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Mv5PQjxqCr
영토넬정150mg(리세드론산나트륨2.5수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426479322700138
리스넬정150밀리그램(리세드론산나트륨일수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154599028446900006
발라실정500밀리그램(발라시클로비르염산염수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426479322700147
라모스탈정50밀리그램(라모트리진),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151706776344700109
큐로켈정25밀리그램(쿠에티아핀푸마르산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154333336303000038
레보텐션정5밀리그램(에스암로디핀베실산염2.5수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154333320801200012
텔미스정40mg(텔미사르탄),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426479322700162
텔미스정80mg(텔미사르탄),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/146031773772000066
티자리드정1밀리그람(티자니딘염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154333333086600110
몬테레어츄정4밀리그램(몬테루카스트나트륨),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/146032854573100084
큐로스트츄정4밀리그램(몬테루카스트나트륨),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426479322700168
멀택정(드로네다론염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426479322700171
유니발탄정80밀리그램(발사르탄),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/150825485838600067
로자탐플러스프로정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151732685268800064
로디엔정5밀리그램(에스암로디핀니코틴산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154333330132400048
딜라트렌에스알캡슐64밀리그램(카르베딜롤),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154298763309300111
본넬정150밀리그램(리세드론산나트륨수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426479322700189
리도넬정150밀리그램(리세드론산나트륨일수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154599020614900141
알토리톤정150밀리그램(리세드론산나트륨2.5수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1MtU6vRYsrC
리세드린정150밀리그램(리세드론산나트륨2.5수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426484987700001
바로페질오디정5밀리그램(도네페질염산염일수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426484987700010
레그파라정25밀리그램(시나칼세트염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154333333086600002
메자반트엑스엘장용정1200밀리그램(메살라진),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NAT_bwbZyW
신노바핀정10밀리그램(암로디핀베실산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/150946447752800065
비트리모정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426484987700066
프리비정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426484987700075
레볼레이드정25밀리그램(엘트롬보팍올라민),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1MecIOjA65Z
레볼레이드정50밀리그램(엘트롬보팍올라민),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1MecIOjA669
코큐비타엠정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O9V3DqJYWx
아토믹스지플러스연질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154333326986000012
글루코파지엑스알1000밀리그램서방정(메트포르민염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426484987700130
다이아벡스엑스알서방정1000밀리그램(메트포르민염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426484987700133
콘드로맥스연질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426484987700136
폴원연질캡슐(폴산),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426484987700148
멀티비타에스정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426484987700151
도네질오디정5밀리그램(도네페질염산염수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O1A3H02Pgs
리치본먼쓰정150밀리그램(리세드론산나트륨일수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426484987700157
명문암로디핀정5mg(암로디핀베실산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154599025952100010
조이원정(위령선·괄루근·하고초30%에탄올엑스(40:1)),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/148665483160200022
조인클정200mg(위령선|괄루근|하고초30%에탄올엑스(40:1)),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426484987700174
베아프렉사정5밀리그램(올란자핀),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426484987700177
뉴로자핀정10밀리그램(올란자핀),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426484987700180
뉴로자핀정2.5밀리그램(올란자핀),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426484987700183
조이나스정(위령선·괄루근·하고초30%에탄올엑스(40:1)),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426484987700186
제뉴원텔미사르탄정80밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Ng1bQNO9VL
제뉴원텔미사르탄정40밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Ng1bQNO9WD
중외도네페질속붕정10밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/146031070707400031
올리엣캡슐120밀리그램(오르리스타트),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NOwp2F6EgW
비코맥스정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154333326986000018
알파멕스정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154661645880000039
클란자CR정(아세클로페낙),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426492165100022
조인트파워400정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426492165100025
레보라진정(레보드로프로피진),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154333326985900057
큐로켈정200밀리그램(쿠에티아핀푸마르산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151706776344700115
토코엔지연질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426492165100052
넥사졸캡슐40밀리그램(에스오메프라졸),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151706776344700097
유유텔미사르탄정80밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426492165100058
유유텔미사르탄정40밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426492165100063
미카탄정80밀리그램(텔미사르탄),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1McEBdO4BzF
미카탄정40밀리그램(텔미사르탄),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1McEBdO4B_0
에소메드캡슐40밀리그램(에스오메프라졸),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426492165100074
파로킨정1mg(로피니롤염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426492165100077
에스졸캡슐40밀리그램(에스오메프라졸),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426492165100080
오스테론정150밀리그램(리세드론산나트륨2.5수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426492165100083
자니칼정(리세드론산나트륨2.5수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426492165100086
리세트론정150밀리그램(리세드론산나트륨2.5수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154333326986000000
악토제닉정150밀리그램(리세드론산나트륨2.5수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154333333086600020
텔사탄정40밀리그램(텔미사르탄),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/149723224913900037
일양텔미사탄정40밀리그램(텔미사르탄),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OFm45_SsKp
일양텔미사탄정80밀리그램(텔미사르탄),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OFm45_SsKF
사브정2.5밀리그램(에스암로디핀베실산염2.5수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426492165100101
아데포라정10mg(아데포비어디피복실),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426492165100104
아포리바정(아데포비어디피복실),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426492165100110
아뎁세라정10밀리그램(아데포비어디피복실),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426492165100113
아데팜정10밀리그램(아데포비어디피복실),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426492165100116
부광아데포비어정10밀리그램(아데포비어디피복실),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426492165100122
헵세스정(아데포비어디피복실)(수출용),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/150834130612500057
아뎁틴정10밀리그램(아데포비어디피복실),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/150496524777900150
발라렉스정(발라시클로비르염산염1.5수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426461934300000
도파로핀정0.25밀리그램(로피니롤염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154333330132500091
코디핀정6밀리그램(베니디핀염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/148665508550600153
